Domain Code,Domain,Country Code,Country,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
QV,Value of Agricultural Production,3,Albania,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,1979,1979,1000 Int. $,6343.71,*,Unofficial figure
QV,Value of Agricultural Production,3,Albania,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,1980,1980,1000 Int. $,6343.71,*,Unofficial figure
QV,Value of Agricultural Production,3,Albania,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,1981,1981,1000 Int. $,6343.71,*,Unofficial figure
QV,Value of Agricultural Production,3,Albania,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,1982,1982,1000 Int. $,9727.022,*,Unofficial figure
QV,Value of Agricultural Production,3,Albania,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,1983,1983,1000 Int. $,8881.194,*,Unofficial figure
QV,Value of Agricultural Production,3,Albania,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,1984,1984,1000 Int. $,8881.194,*,Unofficial figure
QV,Value of Agricultural Production,3,Albania,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,1985,1985,1000 Int. $,7697.0348,*,Unofficial figure
QV,Value of Agricultural Production,3,Albania,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,1986,1986,1000 Int. $,6343.71,*,Unofficial figure
QV,Value of Agricultural Production,3,Albania,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,1987,1987,1000 Int. $,6766.624,*,Unofficial figure
QV,Value of Agricultural Production,3,Albania,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,1988,1988,1000 Int. $,5920.796,*,Unofficial figure
QV,Value of Agricultural Production,3,Albania,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,1989,1989,1000 Int. $,7612.452,*,Unofficial figure
QV,Value of Agricultural Production,3,Albania,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,1990,1990,1000 Int. $,5540.1734,*,Unofficial figure
QV,Value of Agricultural Production,3,Albania,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,1991,1991,1000 Int. $,4229.14,*,Unofficial figure
QV,Value of Agricultural Production,3,Albania,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,1992,1992,1000 Int. $,4229.14,*,Unofficial figure
QV,Value of Agricultural Production,3,Albania,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,1993,1993,1000 Int. $,4229.14,*,Unofficial figure
QV,Value of Agricultural Production,3,Albania,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,1994,1994,1000 Int. $,4017.683,*,Unofficial figure
QV,Value of Agricultural Production,3,Albania,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,1995,1995,1000 Int. $,4229.14,*,Unofficial figure
QV,Value of Agricultural Production,3,Albania,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,1996,1996,1000 Int. $,4229.14,*,Unofficial figure
QV,Value of Agricultural Production,3,Albania,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,1997,1997,1000 Int. $,4778.9282,*,Unofficial figure
QV,Value of Agricultural Production,3,Albania,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,1998,1998,1000 Int. $,4863.511,*,Unofficial figure
QV,Value of Agricultural Production,3,Albania,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,1999,1999,1000 Int. $,4990.3852,*,Unofficial figure
QV,Value of Agricultural Production,3,Albania,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,2000,2000,1000 Int. $,5074.968,*,Unofficial figure
QV,Value of Agricultural Production,3,Albania,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,2001,2001,1000 Int. $,6679.503716,*,Unofficial figure
QV,Value of Agricultural Production,3,Albania,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,2002,2002,1000 Int. $,6682.0412,*,Unofficial figure
QV,Value of Agricultural Production,3,Albania,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,2003,2003,1000 Int. $,5624.7562,*,Unofficial figure
QV,Value of Agricultural Production,3,Albania,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,2004,2004,1000 Int. $,6343.71,*,Unofficial figure
QV,Value of Agricultural Production,3,Albania,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,2005,2005,1000 Int. $,6766.624,*,Unofficial figure
QV,Value of Agricultural Production,3,Albania,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,2006,2006,1000 Int. $,11658.047324,*,Unofficial figure
QV,Value of Agricultural Production,3,Albania,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,2007,2007,1000 Int. $,15224.904,*,Unofficial figure
QV,Value of Agricultural Production,3,Albania,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,2008,2008,1000 Int. $,19031.13,*,Unofficial figure
QV,Value of Agricultural Production,3,Albania,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,2009,2009,1000 Int. $,19962.386628,*,Unofficial figure
QV,Value of Agricultural Production,3,Albania,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,2010,2010,1000 Int. $,23092.796056,*,Unofficial figure
QV,Value of Agricultural Production,3,Albania,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,2011,2011,1000 Int. $,27066.496,*,Unofficial figure
QV,Value of Agricultural Production,3,Albania,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,2012,2012,1000 Int. $,30153.7682,*,Unofficial figure
QV,Value of Agricultural Production,3,Albania,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,2013,2013,1000 Int. $,26248.15741,*,Unofficial figure
QV,Value of Agricultural Production,11,Austria,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,1961,1961,1000 Int. $,192848.784,*,Unofficial figure
QV,Value of Agricultural Production,11,Austria,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,1962,1962,1000 Int. $,182275.934,*,Unofficial figure
QV,Value of Agricultural Production,11,Austria,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,1963,1963,1000 Int. $,184390.504,*,Unofficial figure
QV,Value of Agricultural Production,11,Austria,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,1964,1964,1000 Int. $,189042.558,*,Unofficial figure
QV,Value of Agricultural Production,11,Austria,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,1965,1965,1000 Int. $,93886.908,*,Unofficial figure
QV,Value of Agricultural Production,11,Austria,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,1966,1966,1000 Int. $,155063.109756,*,Unofficial figure
QV,Value of Agricultural Production,11,Austria,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,1967,1967,1000 Int. $,152645.310418,*,Unofficial figure
QV,Value of Agricultural Production,11,Austria,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,1968,1968,1000 Int. $,139001.25895,*,Unofficial figure
QV,Value of Agricultural Production,11,Austria,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,1969,1969,1000 Int. $,138584.68866,*,Unofficial figure
QV,Value of Agricultural Production,11,Austria,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,1970,1970,1000 Int. $,130599.649426,*,Unofficial figure
QV,Value of Agricultural Production,11,Austria,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,1971,1971,1000 Int. $,103046.379412,*,Unofficial figure
QV,Value of Agricultural Production,11,Austria,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,1972,1972,1000 Int. $,66125.987212,*,Unofficial figure
QV,Value of Agricultural Production,11,Austria,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,1973,1973,1000 Int. $,121571.704268,*,Unofficial figure
QV,Value of Agricultural Production,11,Austria,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,1974,1974,1000 Int. $,137109.987542,*,Unofficial figure
QV,Value of Agricultural Production,11,Austria,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,1975,1975,1000 Int. $,128458.435844,*,Unofficial figure
QV,Value of Agricultural Production,11,Austria,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,1976,1976,1000 Int. $,139249.086554,*,Unofficial figure
QV,Value of Agricultural Production,11,Austria,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,1977,1977,1000 Int. $,111441.222312,*,Unofficial figure
QV,Value of Agricultural Production,11,Austria,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,1978,1978,1000 Int. $,123146.636004,*,Unofficial figure
QV,Value of Agricultural Production,11,Austria,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,1979,1979,1000 Int. $,138020.944298,*,Unofficial figure
QV,Value of Agricultural Production,11,Austria,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,1980,1980,1000 Int. $,139532.861848,*,Unofficial figure
QV,Value of Agricultural Production,11,Austria,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,1981,1981,1000 Int. $,102852.261886,*,Unofficial figure
QV,Value of Agricultural Production,11,Austria,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,1982,1982,1000 Int. $,181353.558566,*,Unofficial figure
QV,Value of Agricultural Production,11,Austria,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,1983,1983,1000 Int. $,138101.297958,*,Unofficial figure
QV,Value of Agricultural Production,11,Austria,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,1984,1984,1000 Int. $,149371.11023,*,Unofficial figure
QV,Value of Agricultural Production,11,Austria,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,1985,1985,1000 Int. $,123978.084928,*,Unofficial figure
QV,Value of Agricultural Production,11,Austria,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,1986,1986,1000 Int. $,155879.75669,*,Unofficial figure
QV,Value of Agricultural Production,11,Austria,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,1987,1987,1000 Int. $,111451.372248,*,Unofficial figure
QV,Value of Agricultural Production,11,Austria,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,1988,1988,1000 Int. $,174684.204786,*,Unofficial figure
QV,Value of Agricultural Production,11,Austria,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,1989,1989,1000 Int. $,135867.043296,*,Unofficial figure
QV,Value of Agricultural Production,11,Austria,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,1990,1990,1000 Int. $,142835.397274,*,Unofficial figure
QV,Value of Agricultural Production,11,Austria,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,1991,1991,1000 Int. $,117082.895072,*,Unofficial figure
QV,Value of Agricultural Production,11,Austria,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,1992,1992,1000 Int. $,113645.872994,*,Unofficial figure
QV,Value of Agricultural Production,11,Austria,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,1993,1993,1000 Int. $,158687.90565,*,Unofficial figure
QV,Value of Agricultural Production,11,Austria,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,1994,1994,1000 Int. $,141359.0045,*,Unofficial figure
QV,Value of Agricultural Production,11,Austria,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,1995,1995,1000 Int. $,162346.534664,*,Unofficial figure
QV,Value of Agricultural Production,11,Austria,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,1996,1996,1000 Int. $,155443.309442,*,Unofficial figure
QV,Value of Agricultural Production,11,Austria,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,1997,1997,1000 Int. $,201847.125178,*,Unofficial figure
QV,Value of Agricultural Production,11,Austria,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,1998,1998,1000 Int. $,176139.028946,*,Unofficial figure
QV,Value of Agricultural Production,11,Austria,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,1999,1999,1000 Int. $,173255.601294,*,Unofficial figure
QV,Value of Agricultural Production,11,Austria,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,2000,2000,1000 Int. $,207381.377782,*,Unofficial figure
QV,Value of Agricultural Production,11,Austria,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,2001,2001,1000 Int. $,173276.746994,*,Unofficial figure
QV,Value of Agricultural Production,11,Austria,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,2002,2002,1000 Int. $,202486.571146,*,Unofficial figure
QV,Value of Agricultural Production,11,Austria,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,2003,2003,1000 Int. $,178716.689776,*,Unofficial figure
QV,Value of Agricultural Production,11,Austria,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,2004,2004,1000 Int. $,204730.975744,*,Unofficial figure
QV,Value of Agricultural Production,11,Austria,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,2005,2005,1000 Int. $,191413.836798,*,Unofficial figure
QV,Value of Agricultural Production,11,Austria,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,2006,2006,1000 Int. $,215322.011046,*,Unofficial figure
QV,Value of Agricultural Production,11,Austria,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,2007,2007,1000 Int. $,202102.988148,*,Unofficial figure
QV,Value of Agricultural Production,11,Austria,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,2008,2008,1000 Int. $,233176.171384,*,Unofficial figure
QV,Value of Agricultural Production,11,Austria,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,2009,2009,1000 Int. $,205370.844626,*,Unofficial figure
QV,Value of Agricultural Production,11,Austria,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,2010,2010,1000 Int. $,206785.423867,*,Unofficial figure
QV,Value of Agricultural Production,11,Austria,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,2011,2011,1000 Int. $,231224.291283,*,Unofficial figure
QV,Value of Agricultural Production,11,Austria,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,2012,2012,1000 Int. $,199370.11788,*,Unofficial figure
QV,Value of Agricultural Production,11,Austria,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,2013,2013,1000 Int. $,158734.849104,*,Unofficial figure
QV,Value of Agricultural Production,57,Belarus,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,1992,1992,1000 Int. $,104755.7978,*,Unofficial figure
QV,Value of Agricultural Production,57,Belarus,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,1993,1993,1000 Int. $,257990.22742,*,Unofficial figure
QV,Value of Agricultural Production,57,Belarus,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,1994,1994,1000 Int. $,105064.52502,*,Unofficial figure
QV,Value of Agricultural Production,57,Belarus,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,1995,1995,1000 Int. $,98819.776896,*,Unofficial figure
QV,Value of Agricultural Production,57,Belarus,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,1996,1996,1000 Int. $,120746.379139,*,Unofficial figure
QV,Value of Agricultural Production,57,Belarus,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,1997,1997,1000 Int. $,96962.448566,*,Unofficial figure
QV,Value of Agricultural Production,57,Belarus,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,1998,1998,1000 Int. $,54162.173066,*,Unofficial figure
QV,Value of Agricultural Production,57,Belarus,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,1999,1999,1000 Int. $,54473.581561,*,Unofficial figure
QV,Value of Agricultural Production,57,Belarus,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,2000,2000,1000 Int. $,87957.65372,*,Unofficial figure
QV,Value of Agricultural Production,57,Belarus,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,2001,2001,1000 Int. $,89454.363283,*,Unofficial figure
QV,Value of Agricultural Production,57,Belarus,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,2002,2002,1000 Int. $,137375.247661,*,Unofficial figure
QV,Value of Agricultural Production,57,Belarus,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,2003,2003,1000 Int. $,54457.840702,*,Unofficial figure
QV,Value of Agricultural Production,57,Belarus,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,2004,2004,1000 Int. $,91165.287244,*,Unofficial figure
QV,Value of Agricultural Production,57,Belarus,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,2005,2005,1000 Int. $,65877.888943,*,Unofficial figure
QV,Value of Agricultural Production,57,Belarus,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,2006,2006,1000 Int. $,154440.707222,*,Unofficial figure
QV,Value of Agricultural Production,57,Belarus,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,2007,2007,1000 Int. $,39482.41367,*,Unofficial figure
QV,Value of Agricultural Production,57,Belarus,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,2008,2008,1000 Int. $,94144.792499,*,Unofficial figure
QV,Value of Agricultural Production,57,Belarus,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,2009,2009,1000 Int. $,95018.854238,*,Unofficial figure
QV,Value of Agricultural Production,57,Belarus,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,2010,2010,1000 Int. $,151385.686444,*,Unofficial figure
QV,Value of Agricultural Production,57,Belarus,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,2011,2011,1000 Int. $,14328.284029,*,Unofficial figure
QV,Value of Agricultural Production,57,Belarus,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,2012,2012,1000 Int. $,82095.397476,*,Unofficial figure
QV,Value of Agricultural Production,57,Belarus,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,2013,2013,1000 Int. $,77020.201102,*,Unofficial figure
QV,Value of Agricultural Production,255,Belgium,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,2000,2000,1000 Int. $,222224.39044,*,Unofficial figure
QV,Value of Agricultural Production,255,Belgium,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,2001,2001,1000 Int. $,133894.5724,*,Unofficial figure
QV,Value of Agricultural Production,255,Belgium,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,2002,2002,1000 Int. $,138969.5404,*,Unofficial figure
QV,Value of Agricultural Production,255,Belgium,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,2003,2003,1000 Int. $,130638.1346,*,Unofficial figure
QV,Value of Agricultural Production,255,Belgium,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,2004,2004,1000 Int. $,146243.6612,*,Unofficial figure
QV,Value of Agricultural Production,255,Belgium,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,2005,2005,1000 Int. $,134046.82144,*,Unofficial figure
QV,Value of Agricultural Production,255,Belgium,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,2006,2006,1000 Int. $,147808.443,*,Unofficial figure
QV,Value of Agricultural Production,255,Belgium,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,2007,2007,1000 Int. $,148019.9,*,Unofficial figure
QV,Value of Agricultural Production,255,Belgium,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,2008,2008,1000 Int. $,139138.706,*,Unofficial figure
QV,Value of Agricultural Production,255,Belgium,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,2009,2009,1000 Int. $,128819.6044,*,Unofficial figure
QV,Value of Agricultural Production,255,Belgium,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,2010,2010,1000 Int. $,145051.04372,*,Unofficial figure
QV,Value of Agricultural Production,255,Belgium,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,2011,2011,1000 Int. $,96172.75817,*,Unofficial figure
QV,Value of Agricultural Production,255,Belgium,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,2012,2012,1000 Int. $,92829.623,*,Unofficial figure
QV,Value of Agricultural Production,255,Belgium,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,2013,2013,1000 Int. $,96382.1006,*,Unofficial figure
QV,Value of Agricultural Production,15,Belgium-Luxembourg,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,1961,1961,1000 Int. $,55021.1114,*,Unofficial figure
QV,Value of Agricultural Production,15,Belgium-Luxembourg,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,1962,1962,1000 Int. $,60603.5762,*,Unofficial figure
QV,Value of Agricultural Production,15,Belgium-Luxembourg,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,1963,1963,1000 Int. $,56374.4362,*,Unofficial figure
QV,Value of Agricultural Production,15,Belgium-Luxembourg,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,1964,1964,1000 Int. $,79254.0836,*,Unofficial figure
QV,Value of Agricultural Production,15,Belgium-Luxembourg,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,1965,1965,1000 Int. $,73671.6188,*,Unofficial figure
QV,Value of Agricultural Production,15,Belgium-Luxembourg,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,1966,1966,1000 Int. $,88642.7744,*,Unofficial figure
QV,Value of Agricultural Production,15,Belgium-Luxembourg,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,1967,1967,1000 Int. $,121976.432966,*,Unofficial figure
QV,Value of Agricultural Production,15,Belgium-Luxembourg,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,1968,1968,1000 Int. $,75527.788346,*,Unofficial figure
QV,Value of Agricultural Production,15,Belgium-Luxembourg,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,1969,1969,1000 Int. $,127642.634738,*,Unofficial figure
QV,Value of Agricultural Production,15,Belgium-Luxembourg,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,1970,1970,1000 Int. $,104523.618014,*,Unofficial figure
QV,Value of Agricultural Production,15,Belgium-Luxembourg,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,1971,1971,1000 Int. $,115896.621302,*,Unofficial figure
QV,Value of Agricultural Production,15,Belgium-Luxembourg,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,1972,1972,1000 Int. $,110059.985188,*,Unofficial figure
QV,Value of Agricultural Production,15,Belgium-Luxembourg,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,1973,1973,1000 Int. $,100411.625192,*,Unofficial figure
QV,Value of Agricultural Production,15,Belgium-Luxembourg,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,1974,1974,1000 Int. $,87278.030922,*,Unofficial figure
QV,Value of Agricultural Production,15,Belgium-Luxembourg,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,1975,1975,1000 Int. $,101454.108202,*,Unofficial figure
QV,Value of Agricultural Production,15,Belgium-Luxembourg,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,1976,1976,1000 Int. $,95060.917264,*,Unofficial figure
QV,Value of Agricultural Production,15,Belgium-Luxembourg,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,1977,1977,1000 Int. $,49679.70758,*,Unofficial figure
QV,Value of Agricultural Production,15,Belgium-Luxembourg,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,1978,1978,1000 Int. $,97278.67828,*,Unofficial figure
QV,Value of Agricultural Production,15,Belgium-Luxembourg,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,1979,1979,1000 Int. $,110823.767872,*,Unofficial figure
QV,Value of Agricultural Production,15,Belgium-Luxembourg,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,1980,1980,1000 Int. $,119710.882668,*,Unofficial figure
QV,Value of Agricultural Production,15,Belgium-Luxembourg,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,1981,1981,1000 Int. $,55442.333744,*,Unofficial figure
QV,Value of Agricultural Production,15,Belgium-Luxembourg,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,1982,1982,1000 Int. $,100965.219618,*,Unofficial figure
QV,Value of Agricultural Production,15,Belgium-Luxembourg,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,1983,1983,1000 Int. $,84781.992494,*,Unofficial figure
QV,Value of Agricultural Production,15,Belgium-Luxembourg,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,1984,1984,1000 Int. $,92408.400656,*,Unofficial figure
QV,Value of Agricultural Production,15,Belgium-Luxembourg,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,1985,1985,1000 Int. $,85354.195136,*,Unofficial figure
QV,Value of Agricultural Production,15,Belgium-Luxembourg,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,1986,1986,1000 Int. $,107839.686688,*,Unofficial figure
QV,Value of Agricultural Production,15,Belgium-Luxembourg,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,1987,1987,1000 Int. $,87408.711348,*,Unofficial figure
QV,Value of Agricultural Production,15,Belgium-Luxembourg,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,1988,1988,1000 Int. $,109775.78698,*,Unofficial figure
